-46.09330985915493; -1.9732345103264488
-45.68300593031876; -1.9271402398401065
-45.13593402520385; -1.899483677548301
-44.65724610822832; -1.8564623584277151
-44.11017420311342; -1.8513407728181215
-43.56310229799852; -1.8339273817455033
-43.0502223869533; -1.8047343437708196
-42.67411045218681; -1.779638574283811
-42.092846553002225; -1.771444037308461
-41.61415863602669; -1.7522380912724853
-41.06708673091178; -1.7573596768820785
-40.65678280207561; -1.7253497668221187
-40.075518902891034; -1.7376415722851433
-39.52844699777613; -1.727398401065956
-39.01556708673091; -1.7317517488341108
-38.434303187546334; -1.7233011325782814
-37.88723128243143; -1.7417388407728183
-37.34015937731653; -1.7308127914723515
-36.861471460340994; -1.7376415722851433
-36.280207561156416; -1.7496772984676885
-35.73313565604151; -1.741994920053298
-35.220255744996294; -1.731495669553631
-34.707375833951076; -1.729190956029314
-34.16030392883617; -1.7125458027981346
-33.579040029651594; -1.7304713524317124
-33.066160118606376; -1.7394341272485012
-32.51908821349147; -1.7418526537863643
-32.006208302446254; -1.7413974017321787
-31.424944403261673; -1.7330321452365092
-30.877872498146775; -1.7573596768820785
-30.364992587101554; -1.767346768820786
-29.852112676056336; -1.741994920053298
-29.373424759080798; -1.731609482567177
-28.8263528539659; -1.74839690206529
-28.31347294292068; -1.7366172551632246
-27.76640103780578; -1.7463482678214524
-27.1851371386212; -1.7449825116588942
-26.809025203854706; -1.7386658894070623
-26.364529280948847; -1.7368733344437044
-25.783265381764267; -1.714423717521652
-25.202001482579686; -1.720228181212525
-24.79169755374351; -1.6894986675549633
-24.21043365455893; -1.6751582278481014
-23.800129725722755; -1.635209860093271
-23.184673832468494; -1.6167721518987341
-22.705985915492956; -1.603456029313791
-22.32987398072646; -1.534570702864757
-21.885378057820606; -1.5706778814123918
-21.50926612305411; -1.5213399400399736
-21.030578206078573; -1.4974392071952032
-20.527467436196126; -1.4897568287808127
-20.175778354336543; -1.4385409726848768
-20.004818383988137; -1.3591563957361759
-19.59451445515196; -1.2994045636242504
-19.11582653817642; -1.2810522151898733
-18.910674573758335; -1.1965460526315792
-18.77390659747961; -1.1081987008660894
-18.63713862120089; -1.0198513491005996
-18.397794662713117; -0.935601265822785
-18.090066716085985; -0.8572410059960027
-17.748146775389174; -0.7855388074616922
-17.372034840622682; -0.7174217188540972
-16.893346923647144; -0.660059960026649
-16.346275018532246; -0.6201115922718188
-15.799203113417342; -0.5934793471019322
-15.217939214232764; -0.5870773650899401
-14.63667531504818; -0.6252331778814124
-14.192179392142322; -0.6792659060626249
-13.679299481097104; -0.7317621585609595
-13.200611564121566; -0.700008327781479
-12.550963676797622; -0.6946306628914058
-12.072275759822084; -0.6549383744170554
-11.764547813194959; -0.5740173217854763
-11.35424388435878; -0.5125582944703531
-10.738787991104516; -0.5043637574950035
-10.191716085989619; -0.5402148567621587
-9.6788361749444; -0.5883577614923385
-9.097572275759816; -0.5934793471019322
-8.516308376575239; -0.5793949866755497
-7.969236471460334; -0.5499458694203865
-7.4563565604151165; -0.5125582944703531
-7.011860637509258; -0.4513553464357096
-6.396404744255001; -0.45647693204530326
-5.8493328391400965; -0.42574741838774144
-5.233876945885839; -0.40910226515656234
-4.686805040770935; -0.3834943371085944
-4.0713491475166705; -0.3732511658894071
-3.490085248332093; -0.3630079946702198
-2.9430133432171957; -0.3712025316455696
-2.3617494440326112; -0.3297176882078614
-1.746293550778347; -0.3297176882078614
-1.3017976278724959; -0.31281645569620253
-0.8231097108969578; -0.26057628247834774
-0.2418458117123734; -0.2375291472351766
0.23684210526316463; -0.19911725516322454
0.818106004447742; -0.1745336442371752
1.3651779095626466; -0.15097435043304464
1.946441808747224; -0.11461109260493008
2.4935137138621286; -0.07619920053297802
2.9380096367679798; -0.03317788141239175
3.4850815418828844; 0.025208194536975426
3.9295774647887356; 0.0774483677548301
4.374073387694594; 0.13993171219187206
4.7501853224610855; 0.20676840439706856
5.126297257227584; 0.2741172551632245
5.604985174203122; 0.33250333111259156
6.015289103039294; 0.3929380413057961
6.493977020014832; 0.4574700199866756
6.8358969607116435; 0.5240506329113924
7.314584877687182; 0.5834610259826782
7.827464788732399; 0.6203364423717521
