-46.46942179392143; -1.967259327115256
-46.05911786508525; -1.9157020319786806
-45.64881393624908; -1.8798509327115256
-45.2385100074129; -1.846560626249167
-44.82820607857673; -1.8081487341772151
-44.41790214974055; -1.791076782145237
-44.00759822090437; -1.7765656229180546
-43.5972942920682; -1.7637616588940705
-43.18699036323203; -1.75607928047968
-42.77668643439585; -1.7432753164556964
-42.36638250555967; -1.7381537308461028
-41.9560785767235; -1.73217854763491
-41.54577464788733; -1.7219353764157228
-41.13547071905115; -1.7210817788141242
-40.8619347664937; -1.7151065956029314
-40.38324684951816; -1.7253497668221187
-39.87036693847294; -1.720228181212525
-39.289103039288364; -1.7125458027981346
-38.74203113417346; -1.7099850099933378
-38.058191252779835; -1.720228181212525
-37.61369532987398; -1.7338857428381083
-37.135007412898446; -1.7550549633577615
-36.58793550778354; -1.771444037308461
-35.45959970348406; -1.7654688540972683
-35.04929577464789; -1.764046191427937
-34.67318383988139; -1.7652981345769487
-32.758432171979244; -1.73217854763491
-32.279744255003706; -1.7299022873639798
-30.638528539659006; -1.7458361092604933
-30.057264640474425; -1.7599204696868753
-29.68115270570793; -1.7646152564956696
-28.00574499629355; -1.7368733344437044
-27.45867309117865; -1.7663224516988674
-27.21932913269088; -1.771444037308461
-26.61755003706449; -1.7816872085276483
-26.227761304670125; -1.7816872085276483
-25.81745737583395; -1.771444037308461
-25.407153446997775; -1.7663224516988674
-24.9968495181616; -1.747543304463691
-24.597942920681987; -1.7048634243837442
-24.005281690140844; -1.6587691538974019
-23.526593773165306; -1.6177964690206528
-23.01371386212009; -1.5742629913391073
-22.637601927353593; -1.551215856095936
-22.056338028169012; -1.5042679880079945
-21.646034099332837; -1.4803672551632245
-21.23573017049666; -1.4615881079280482
-20.825426241660487; -1.4376873750832777
-20.517698295033355; -1.4214690206528982
-19.94327279466271; -1.3811792138574286
-19.5261304670126; -1.3403772485009995
-19.11582653817642; -1.3147693204530313
-18.70552260934025; -1.2823326115922717
-18.29521868050407; -1.2601390739507
-17.8849147516679; -1.2362383411059295
-17.47461082283172; -1.2148984010659558
-17.06430689399555; -1.1944120586275817
-16.65400296515937; -1.1739257161892072
-16.2436990363232; -1.1483177881412392
-15.833395107487021; -1.1107594936708862
-15.42309117865085; -1.071494003997335
-15.012787249814671; -1.0322285143237844
-14.6024833209785; -0.9929630246502332
-14.192179392142322; -0.9562583277814789
-13.78187546330615; -0.919553630912725
-13.371571534469972; -0.8819953364423716
-12.9612676056338; -0.8478514323784145
-12.550963676797622; -0.8162683211192538
-12.14065974796145; -0.7821244170552963
-11.730355819125272; -0.7513949033977347
-11.3200518902891; -0.7215189873417722
-10.909747961452922; -0.6942038640906063
-10.49944403261675; -0.6651815456362427
-10.089140103780572; -0.6446952031978681
-9.6788361749444; -0.6293304463690874
-9.371108228317269; -0.6190872751499001
-8.741975537435131; -0.5688957361758826
-8.311156412157146; -0.5405562958027983
-8.003428465530021; -0.5132411725516322
-7.40164936990363; -0.46851265822784804
-6.601556708673087; -0.42190622918054643
-6.191252779836908; -0.3894695203197869
-5.780948851000737; -0.3587400066622253
-5.3706449221645585; -0.3322784810126582
-4.960340993328387; -0.3075241505662891
-4.550037064492209; -0.2810626249167223
-4.139733135656037; -0.25630829447035297
-3.7294292068198587; -0.2315539640239841
-3.3191252779836873; -0.20850682878081295
-2.908821349147509; -0.18289890073284476
-2.4985174203113374; -0.15985176548967361
-2.088213491475159; -0.13424383744170565
-1.6779095626389875; -0.10948950699533644
-1.267605633802809; -0.08473517654896734
-0.8573017049666376; -0.0582736508994004
-0.4469977761304591; -0.0335193204530313
-0.03669384729428771; -0.007911392405063222
0.3736100815418908; 0.018550133244503608
0.7839140103780622; 0.04757245169886737
1.1942179392142407; 0.07659477015323124
1.604521868050412; 0.10390989340439705
2.0148257968865906; 0.1329322118587608
2.425129725722762; 0.16451532311792139
2.8354336545589405; 0.19268404397068617
3.245737583395112; 0.22170636242504993
3.6560415122312904; 0.25158227848101267
4.066345441067462; 0.2788974017321785
4.47664936990364; 0.30791972018654234
4.818569310600452; 0.32712566622251826
6.323017049666426; 0.415473017988008
6.733320978502604; 0.43766655562958023
7.075240919199416; 0.45644570286475683
