2.000000000000000000e+01 6.500000000000000000e+01 1.000000000000000000e+02 1.150000000000000000e+02 1.300000000000000000e+02 1.380000000000000000e+02 1.450000000000000000e+02 1.520000000000000000e+02 1.600000000000000000e+02 1.700000000000000000e+02
8.598999999999999977e-01 8.329999999999999627e-01 6.796999999999999709e-01 6.310999999999999943e-01 5.688999999999999613e-01 5.063999999999999613e-01 3.836999999999999855e-01 3.472999999999999976e-01 3.442000000000000060e-01 2.447999999999999898e-01
