2.000000000000000000e+01 2.000000000000000000e+01 4.000000000000000000e+01 6.500000000000000000e+01 1.000000000000000000e+02 1.150000000000000000e+02 1.300000000000000000e+02 1.320000000000000000e+02 1.380000000000000000e+02 1.450000000000000000e+02 1.520000000000000000e+02 1.600000000000000000e+02 1.700000000000000000e+02
4.018999999999999795e-01 4.096000000000000196e-01 4.131000000000000227e-01 4.393000000000000238e-01 4.445000000000000062e-01 4.385000000000000009e-01 4.321999999999999731e-01 4.637000000000000011e-01 4.326999999999999735e-01 3.498999999999999888e-01 3.291999999999999926e-01 3.245000000000000107e-01 2.295000000000000095e-01
